id,team,player,MIN,FGM-A,3PM-A,FTM-A,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
400489001,Boston Celtics,Jordan Crawford,34,4-12,0-0,3-4,0,4,4,5,2,0,3,2,-8,11
400489001,Boston Celtics,Gerald Wallace,26,3-3,1-1,0-0,0,1,1,2,4,0,2,2,3,7
400489001,Boston Celtics,Vitor Faverani,15,3-4,1-1,2-3,0,3,3,0,0,0,2,3,1,9
400489001,Boston Celtics,Jared Sullinger,36,11-18,2-4,2-2,0,8,8,2,1,0,4,2,0,26
400489001,Boston Celtics,Phil Pressey,12,2-4,2-3,0-0,0,2,2,3,0,0,2,3,-3,6
400489001,Boston Celtics,MarShon Brooks,3,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489001,Boston Celtics,Courtney Lee,17,4-9,1-2,0-0,0,1,1,2,0,2,0,2,2,9
400489001,Boston Celtics,Kris Humphries,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489001,Boston Celtics,Keith Bogans,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489015,Boston Celtics,Brandon Bass,30,6-10,0-0,3-4,1,6,7,1,0,1,4,3,5,15
400489015,Boston Celtics,Jeff Green,30,0-6,0-2,2-2,1,6,7,1,0,2,4,1,-6,2
400489015,Boston Celtics,Vitor Faverani,27,3-7,2-4,1-2,5,9,14,1,3,4,2,3,2,9
400489015,Boston Celtics,Avery Bradley,36,12-23,1-4,2-2,1,2,3,0,1,0,3,4,-17,27
400489015,Boston Celtics,Jordan Crawford,29,4-14,2-3,0-0,1,2,3,5,2,0,3,2,-8,10
400489015,Boston Celtics,Kris Humphries,11,1-2,0-0,2-2,0,3,3,0,0,0,0,2,0,4
400489015,Boston Celtics,Gerald Wallace,17,1-4,0-0,0-0,2,2,4,1,0,0,1,2,-18,2
400489015,Boston Celtics,Jared Sullinger,14,1-6,0-2,1-2,3,1,4,1,0,0,1,2,-27,3
400489015,Boston Celtics,Kelly Olynyk,14,2-5,0-1,2-2,1,1,2,1,0,1,2,0,-16,6
400489015,Boston Celtics,Phil Pressey,14,1-2,0-1,0-0,0,0,0,2,0,0,0,0,2,2
400489015,Boston Celtics,MarShon Brooks,18,3-7,0-1,2-2,0,3,3,1,0,0,1,2,-7,8
400489015,Boston Celtics,Courtney Lee,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489015,Boston Celtics,Keith Bogans,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489015,Minnesota Timberwolves,Kevin Love,33,7-16,2-4,7-7,2,10,12,2,1,0,7,3,20,23
400489015,Minnesota Timberwolves,Corey Brewer,28,2-8,0-1,0-0,1,2,3,2,2,1,1,2,4,4
400489015,Minnesota Timberwolves,Nikola Pekovic,31,8-9,0-0,4-5,8,4,12,0,1,0,0,0,7,20
400489015,Minnesota Timberwolves,Ricky Rubio,32,1-5,0-1,1-2,1,5,6,7,1,0,2,4,17,3
400489015,Minnesota Timberwolves,Kevin Martin,34,6-18,1-7,7-8,1,5,6,0,2,0,2,2,3,20
400489015,Minnesota Timberwolves,Derrick Williams,3,0-2,0-0,0-0,0,0,0,1,0,0,0,0,0,0
400489015,Minnesota Timberwolves,Dante Cunningham,28,6-10,0-0,0-0,2,2,4,3,5,1,0,2,11,12
400489015,Minnesota Timberwolves,Robbie Hummel,20,3-7,2-5,0-0,1,4,5,1,0,1,0,4,14,8
400489015,Minnesota Timberwolves,Gorgui Dieng,2,0-0,0-0,0-0,0,0,0,0,1,0,0,0,-2,0
400489015,Minnesota Timberwolves,J.J. Barea,21,6-15,1-4,0-0,0,0,0,3,0,0,1,0,10,13
400489015,Minnesota Timberwolves,Alexey Shved,7,0-2,0-0,0-0,0,1,1,0,0,0,0,0,6,0
400489015,Minnesota Timberwolves,A.J. Price,3,1-2,1-1,0-0,0,1,1,0,0,0,0,0,0,3
400489015,Minnesota Timberwolves,Shabazz Muhammad,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489032,Boston Celtics,Brandon Bass,20,4-8,0-0,1-2,2,0,2,0,0,0,0,2,-20,9
400489032,Boston Celtics,Jeff Green,22,2-7,0-2,0-0,0,2,2,1,0,0,0,3,-31,4
400489032,Boston Celtics,Vitor Faverani,14,2-6,0-0,1-2,4,1,5,1,0,0,1,5,-19,5
400489032,Boston Celtics,Avery Bradley,27,5-22,1-4,0-0,3,2,5,0,2,0,3,1,-36,11
400489032,Boston Celtics,Jordan Crawford,23,1-8,1-3,3-3,0,1,1,4,2,0,3,0,-32,6
400489032,Boston Celtics,Kris Humphries,14,2-4,0-1,2-2,1,5,6,0,0,2,0,1,3,6
400489032,Boston Celtics,Gerald Wallace,11,1-1,0-0,0-0,0,1,1,1,0,0,1,0,-13,2
400489032,Boston Celtics,Jared Sullinger,22,4-10,1-2,1-2,4,5,9,2,0,0,2,2,-6,10
400489032,Boston Celtics,Kelly Olynyk,22,4-11,1-2,0-0,4,4,8,1,3,1,1,3,-1,9
400489032,Boston Celtics,Phil Pressey,21,0-3,0-2,5-7,0,0,0,5,2,0,1,0,16,5
400489032,Boston Celtics,MarShon Brooks,7,0-3,0-0,1-2,0,2,2,0,0,0,0,0,3,1
400489032,Boston Celtics,Courtney Lee,23,7-16,3-4,0-0,0,2,2,1,0,0,0,2,4,17
400489032,Boston Celtics,Keith Bogans,12,0-0,0-0,0-0,0,0,0,0,1,0,0,0,12,0
400489032,Houston Rockets,Terrence Jones,27,10-12,1-1,3-4,3,6,9,1,0,2,1,0,20,24
400489032,Houston Rockets,Chandler Parsons,30,4-8,1-3,2-3,0,1,1,6,0,1,0,1,27,11
400489032,Houston Rockets,Dwight Howard,28,3-4,0-0,4-8,1,11,12,2,2,3,3,3,21,10
400489032,Houston Rockets,Patrick Beverley,23,6-9,2-3,2-2,0,4,4,1,0,0,1,3,30,16
400489032,Houston Rockets,James Harden,31,5-8,3-3,2-2,0,4,4,5,1,1,7,2,32,15
400489032,Houston Rockets,Donatas Motiejunas,18,2-8,0-4,1-1,0,5,5,0,0,1,2,1,-3,5
400489032,Houston Rockets,Omri Casspi,25,2-6,1-3,0-0,0,4,4,1,3,1,2,2,6,5
400489032,Houston Rockets,Omer Asik,7,1-3,0-0,2-2,2,2,4,0,0,0,1,1,-3,4
400489032,Houston Rockets,Jeremy Lin,24,4-7,1-3,2-2,0,0,0,5,1,1,1,2,0,11
400489032,Houston Rockets,Aaron Brooks,9,2-4,0-0,0-0,0,0,0,0,0,0,1,3,-7,4
400489032,Houston Rockets,Francisco Garcia,18,2-3,0-1,0-0,0,5,5,1,0,0,0,2,-3,4
400489032,Houston Rockets,Greg Smith,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489032,Houston Rockets,Ronnie Brewer,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489043,Boston Celtics,Jeff Green,39,7-14,2-2,3-4,1,4,5,3,0,1,2,1,-4,19
400489043,Boston Celtics,Jared Sullinger,31,8-17,1-5,2-2,4,13,17,0,0,0,2,4,5,19
400489043,Boston Celtics,Kelly Olynyk,37,2-9,0-2,4-4,3,5,8,3,0,0,2,5,-1,8
400489043,Boston Celtics,Avery Bradley,36,9-18,1-2,0-0,0,3,3,2,0,0,2,4,0,19
400489043,Boston Celtics,Jordan Crawford,27,5-9,0-2,2-2,0,4,4,4,1,0,2,0,0,12
400489043,Boston Celtics,Kris Humphries,5,2-2,0-0,0-0,0,1,1,1,0,1,1,1,-7,4
400489043,Boston Celtics,Brandon Bass,20,3-7,0-0,0-0,1,0,1,1,1,1,1,1,-21,6
400489043,Boston Celtics,Gerald Wallace,15,1-3,0-0,0-0,0,1,1,0,0,0,2,1,-12,2
400489043,Boston Celtics,Vitor Faverani,2,0-1,0-1,0-0,0,0,0,0,0,0,0,2,2,0
400489043,Boston Celtics,Phil Pressey,9,1-3,0-1,0-0,1,2,3,2,1,0,1,1,-13,2
400489043,Boston Celtics,Courtney Lee,18,1-3,0-0,0-0,0,1,1,2,1,0,2,0,-4,2
400489043,Boston Celtics,MarShon Brooks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489043,Boston Celtics,Keith Bogans,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489043,San Antonio Spurs,Tim Duncan,28,3-13,0-0,7-8,1,8,9,3,0,0,0,2,2,13
400489043,San Antonio Spurs,Kawhi Leonard,32,7-14,1-5,1-2,2,6,8,2,5,1,0,2,4,16
400489043,San Antonio Spurs,Tiago Splitter,23,4-4,0-0,3-6,2,8,10,3,1,1,1,3,-3,11
400489043,San Antonio Spurs,Tony Parker,28,6-11,0-0,7-8,0,4,4,4,0,0,1,0,8,19
400489043,San Antonio Spurs,Danny Green,23,4-6,3-5,0-0,0,1,1,2,1,1,0,1,8,11
400489043,San Antonio Spurs,Matt Bonner,14,1-3,1-3,0-0,0,0,0,1,0,0,1,0,10,3
400489043,San Antonio Spurs,Boris Diaw,24,6-10,0-3,0-0,1,0,1,2,2,2,5,2,10,12
400489043,San Antonio Spurs,Jeff Ayres,8,0-1,0-0,0-0,0,3,3,0,0,0,0,1,3,0
400489043,San Antonio Spurs,Patty Mills,19,1-6,1-3,0-0,1,1,2,3,2,0,0,0,3,3
400489043,San Antonio Spurs,Cory Joseph,1,1-1,0-0,0-0,0,0,0,0,0,0,1,0,0,2
400489043,San Antonio Spurs,Manu Ginobili,24,2-5,1-1,0-0,0,3,3,7,1,1,0,1,9,5
400489043,San Antonio Spurs,Marco Belinelli,17,4-7,1-1,0-0,0,0,0,0,0,0,2,2,1,9
400489043,San Antonio Spurs,Aron Baynes,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489052,Indiana Pacers,David West,29,7-14,0-0,3-4,2,6,8,3,3,0,0,0,14,17
400489052,Indiana Pacers,Paul George,38,9-20,3-8,6-6,0,3,3,2,1,0,2,2,16,27
400489052,Indiana Pacers,Roy Hibbert,29,3-11,0-0,0-0,6,2,8,2,0,2,3,4,5,6
400489052,Indiana Pacers,George Hill,38,3-8,2-5,0-0,0,1,1,1,2,0,3,2,11,8
400489052,Indiana Pacers,Lance Stephenson,41,5-10,0-0,0-0,3,8,11,10,4,0,1,0,11,10
400489052,Indiana Pacers,Luis Scola,25,7-9,0-0,3-4,3,1,4,1,2,0,4,3,5,17
400489052,Indiana Pacers,Chris Copeland,8,1-2,1-2,0-0,0,0,0,0,0,0,0,0,2,3
400489052,Indiana Pacers,Ian Mahinmi,13,2-3,0-0,1-2,1,1,2,0,0,1,1,2,6,5
400489052,Indiana Pacers,C.J. Watson,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-1,0
400489052,Indiana Pacers,Donald Sloan,10,0-2,0-2,0-0,0,4,4,0,1,0,1,0,4,0
400489052,Indiana Pacers,Orlando Johnson,9,1-2,0-0,2-2,0,0,0,0,0,0,0,0,1,4
400489052,Indiana Pacers,Solomon Hill,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489052,Indiana Pacers,Rasual Butler,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489052,Boston Celtics,Jeff Green,38,8-13,2-3,2-2,0,2,2,0,1,0,3,1,-6,20
400489052,Boston Celtics,Jared Sullinger,31,6-12,0-2,1-2,1,4,5,2,1,0,1,3,-7,13
400489052,Boston Celtics,Kelly Olynyk,12,1-3,0-0,0-0,1,1,2,0,0,0,0,1,6,2
400489052,Boston Celtics,Avery Bradley,31,3-10,0-1,0-0,0,7,7,2,1,0,3,2,-11,6
400489052,Boston Celtics,Jordan Crawford,34,10-12,3-4,1-1,1,2,3,4,2,0,6,2,-8,24
400489052,Boston Celtics,Kris Humphries,16,1-3,0-0,2-2,1,1,2,1,0,0,0,1,1,4
400489052,Boston Celtics,Brandon Bass,22,4-8,0-0,0-0,0,3,3,1,0,0,1,4,-18,8
400489052,Boston Celtics,Gerald Wallace,22,1-2,0-0,0-0,1,3,4,0,1,1,5,1,-12,2
400489052,Boston Celtics,Vitor Faverani,11,0-2,0-1,0-0,0,2,2,0,0,0,2,0,-9,0
400489052,Boston Celtics,Phil Pressey,6,0-1,0-0,1-2,0,1,1,1,0,0,0,0,-2,1
400489052,Boston Celtics,Courtney Lee,16,1-3,0-0,0-0,0,0,0,0,2,0,0,1,-9,2
400489052,Boston Celtics,MarShon Brooks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489052,Boston Celtics,Keith Bogans,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489063,Boston Celtics,Brandon Bass,33,5-11,0-0,7-7,2,5,7,1,1,2,3,1,8,17
400489063,Boston Celtics,Jeff Green,35,4-10,1-4,7-8,0,5,5,0,0,0,4,1,4,16
400489063,Boston Celtics,Jared Sullinger,33,6-12,1-3,2-4,2,7,9,1,1,2,1,2,13,15
400489063,Boston Celtics,Avery Bradley,34,6-13,0-1,0-2,0,5,5,2,1,0,0,2,6,12
400489063,Boston Celtics,Jordan Crawford,35,3-9,0-5,6-8,0,3,3,10,0,0,4,3,24,12
400489063,Boston Celtics,Kris Humphries,17,1-3,0-0,0-0,1,7,8,0,0,1,2,2,-17,2
400489063,Boston Celtics,Gerald Wallace,19,2-4,1-2,0-0,0,0,0,3,0,1,0,2,-13,5
400489063,Boston Celtics,Vitor Faverani,14,4-6,1-1,2-2,2,3,5,0,0,1,2,1,10,11
400489063,Boston Celtics,Phil Pressey,4,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-8,0
400489063,Boston Celtics,Courtney Lee,17,2-4,0-0,0-0,0,5,5,1,0,0,1,0,8,4
400489063,Boston Celtics,Kelly Olynyk,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489063,Boston Celtics,MarShon Brooks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489063,Boston Celtics,Keith Bogans,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489063,Atlanta Hawks,Paul Millsap,32,6-12,0-0,0-0,0,5,5,2,2,2,3,4,-18,12
400489063,Atlanta Hawks,DeMarre Carroll,33,2-6,0-4,1-2,1,3,4,3,0,0,1,4,-16,5
400489063,Atlanta Hawks,Al Horford,34,9-19,0-0,0-0,1,6,7,0,0,1,0,4,-9,18
400489063,Atlanta Hawks,Jeff Teague,34,3-15,0-4,7-8,1,3,4,10,3,0,2,2,-7,13
400489063,Atlanta Hawks,Kyle Korver,32,4-8,1-2,0-0,1,3,4,3,2,0,1,4,-17,9
400489063,Atlanta Hawks,Cartier Martin,15,2-5,1-2,0-0,0,2,2,1,0,0,0,1,9,5
400489063,Atlanta Hawks,Mike Scott,15,4-6,2-3,0-0,2,2,4,0,1,0,1,3,11,10
400489063,Atlanta Hawks,Pero Antic,15,1-8,0-3,0-0,5,1,6,1,0,0,0,2,1,2
400489063,Atlanta Hawks,Shelvin Mack,12,3-7,1-2,0-0,0,0,0,1,0,0,0,1,0,7
400489063,Atlanta Hawks,Louis Williams,18,2-7,0-0,2-2,1,1,2,2,0,0,0,1,11,6
400489063,Atlanta Hawks,Gustavo Ayon,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489063,Atlanta Hawks,Dennis Schroder,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489063,Atlanta Hawks,John Jenkins,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489075,Boston Celtics,Brandon Bass,38,7-10,0-0,2-2,4,1,5,0,0,1,1,2,-9,16
400489075,Boston Celtics,Jeff Green,36,5-16,1-4,2-2,1,6,7,0,1,1,3,2,0,13
400489075,Boston Celtics,Jared Sullinger,28,2-9,0-3,1-2,2,6,8,2,1,1,2,3,5,5
400489075,Boston Celtics,Avery Bradley,9,1-6,0-0,0-0,0,1,1,1,0,0,1,4,-6,2
400489075,Boston Celtics,Jordan Crawford,28,5-11,4-6,7-7,0,4,4,5,0,0,2,2,-4,21
400489075,Boston Celtics,Kris Humphries,16,2-4,0-0,0-0,2,3,5,0,0,1,0,1,17,4
400489075,Boston Celtics,Gerald Wallace,36,6-10,1-2,4-7,1,3,4,3,2,1,1,3,8,17
400489075,Boston Celtics,Vitor Faverani,13,2-5,1-1,0-0,0,2,2,1,0,0,1,4,7,5
400489075,Boston Celtics,Phil Pressey,20,1-2,0-0,0-0,0,1,1,8,3,0,0,1,14,2
400489075,Boston Celtics,Courtney Lee,15,4-7,2-4,1-1,1,1,2,2,1,0,0,2,18,11
400489075,Boston Celtics,Kelly Olynyk,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489075,Boston Celtics,MarShon Brooks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489075,Boston Celtics,Keith Bogans,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489075,Charlotte Bobcats,Josh McRoberts,34,2-6,1-2,0-0,3,4,7,5,1,1,0,2,11,5
400489075,Charlotte Bobcats,Michael Kidd-Gilchrist,17,2-4,0-0,0-0,1,3,4,0,0,0,2,2,-1,4
400489075,Charlotte Bobcats,Al Jefferson,33,6-14,0-0,2-2,1,2,3,1,0,2,2,1,-1,14
400489075,Charlotte Bobcats,Kemba Walker,34,11-17,1-2,5-6,2,4,6,5,0,0,3,2,10,28
400489075,Charlotte Bobcats,Gerald Henderson,37,7-17,0-2,6-6,0,5,5,1,1,0,2,0,10,20
400489075,Charlotte Bobcats,Anthony Tolliver,11,0-0,0-0,0-0,1,2,3,1,0,0,0,2,-9,0
400489075,Charlotte Bobcats,Jeff Adrien,15,0-0,0-0,1-2,1,2,3,0,0,0,1,1,-9,1
400489075,Charlotte Bobcats,Jeff Taylor,27,3-6,1-2,0-0,0,3,3,0,0,0,1,4,-22,7
400489075,Charlotte Bobcats,Cody Zeller,14,1-3,0-0,0-0,0,3,3,1,0,0,1,1,-21,2
400489075,Charlotte Bobcats,Ramon Sessions,19,1-7,0-1,3-4,0,0,0,3,0,0,4,0,-18,5
400489075,Charlotte Bobcats,Bismack Biyombo,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489075,Charlotte Bobcats,Jannero Pargo,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489075,Charlotte Bobcats,Ben Gordon,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489090,Memphis Grizzlies,Zach Randolph,35,5-16,0-0,3-4,3,5,8,2,1,0,2,4,-6,13
400489090,Memphis Grizzlies,Tayshaun Prince,32,4-10,0-0,1-2,0,4,4,1,0,0,1,1,1,9
400489090,Memphis Grizzlies,Kosta Koufos,35,3-11,0-0,1-2,2,11,13,1,1,3,1,4,10,7
400489090,Memphis Grizzlies,Mike Conley,33,6-14,0-3,2-2,0,1,1,9,2,0,0,0,2,14
400489090,Memphis Grizzlies,Tony Allen,27,5-8,0-0,2-2,0,2,2,2,3,0,0,2,0,12
400489090,Memphis Grizzlies,Ed Davis,24,3-5,0-0,5-6,3,4,7,1,0,3,0,2,13,11
400489090,Memphis Grizzlies,Mike Miller,17,3-5,2-3,0-0,0,3,3,0,0,0,2,1,1,8
400489090,Memphis Grizzlies,Jerryd Bayless,21,6-10,1-3,9-11,1,2,3,1,0,0,1,2,9,22
400489090,Memphis Grizzlies,Nick Calathes,15,1-1,0-0,2-2,0,0,0,7,0,0,1,2,5,4
400489090,Memphis Grizzlies,Jon Leuer,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489090,Memphis Grizzlies,Quincy Pondexter,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489090,Memphis Grizzlies,Jamaal Franklin,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489090,Boston Celtics,Brandon Bass,31,2-6,0-0,2-2,2,11,13,1,0,4,2,2,1,6
400489090,Boston Celtics,Jeff Green,39,9-19,1-5,7-8,2,5,7,1,1,0,0,2,3,26
400489090,Boston Celtics,Jared Sullinger,35,10-18,2-3,1-1,5,7,12,3,0,0,4,5,6,23
400489090,Boston Celtics,Avery Bradley,32,7-13,2-5,0-0,1,0,1,0,0,2,4,2,8,16
400489090,Boston Celtics,Jordan Crawford,36,2-8,1-4,0-0,0,1,1,7,0,0,2,3,-9,5
400489090,Boston Celtics,Kris Humphries,16,4-10,0-0,0-0,3,3,6,0,0,1,0,1,-10,8
400489090,Boston Celtics,Gerald Wallace,23,1-5,0-0,0-2,1,1,2,2,0,0,2,1,-10,2
400489090,Boston Celtics,Vitor Faverani,13,3-8,1-2,0-0,2,1,3,0,0,0,0,0,-9,7
400489090,Boston Celtics,Phil Pressey,5,0-1,0-1,0-0,1,0,1,0,0,0,0,2,-5,0
400489090,Boston Celtics,Courtney Lee,9,0-1,0-0,0-0,0,0,0,0,0,0,1,2,-10,0
400489090,Boston Celtics,Kelly Olynyk,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489090,Boston Celtics,MarShon Brooks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489090,Boston Celtics,Keith Bogans,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489105,Cleveland Cavaliers,Tristan Thompson,25,1-6,0-0,0-0,3,4,7,0,0,0,0,0,-21,2
400489105,Cleveland Cavaliers,Alonzo Gee,12,3-5,0-1,0-0,0,3,3,0,0,0,0,1,-17,6
400489105,Cleveland Cavaliers,Andrew Bynum,15,2-7,0-0,0-0,0,2,2,0,0,1,0,0,-25,4
400489105,Cleveland Cavaliers,Kyrie Irving,36,7-16,0-4,3-6,0,3,3,3,0,0,4,2,-24,17
400489105,Cleveland Cavaliers,Sergey Karasev,15,0-1,0-0,1-2,0,0,0,1,1,0,1,3,-15,1
400489105,Cleveland Cavaliers,Anthony Bennett,20,1-4,1-2,1-2,1,3,4,1,0,0,3,4,10,4
400489105,Cleveland Cavaliers,Earl Clark,12,0-5,0-2,1-2,0,2,2,0,1,0,1,1,-4,1
400489105,Cleveland Cavaliers,Tyler Zeller,6,0-1,0-0,2-2,1,1,2,0,0,0,0,0,6,2
400489105,Cleveland Cavaliers,Anderson Varejao,26,4-9,0-0,2-3,5,7,12,0,2,1,1,2,2,10
400489105,Cleveland Cavaliers,Jarrett Jack,22,4-9,0-2,1-1,0,1,1,2,0,0,1,2,-3,9
400489105,Cleveland Cavaliers,Dion Waiters,35,7-18,1-5,6-7,2,2,4,6,1,0,6,5,-3,21
400489105,Cleveland Cavaliers,Matthew Dellavedova,12,2-2,2-2,1-2,0,1,1,0,1,0,0,1,7,7
400489105,Cleveland Cavaliers,Carrick Felix,4,1-3,0-0,0-0,1,1,2,0,0,0,0,0,2,2
400489105,Boston Celtics,Brandon Bass,30,5-8,1-1,1-2,1,7,8,4,1,2,1,2,23,12
400489105,Boston Celtics,Jeff Green,38,10-19,2-4,9-13,1,4,5,2,0,0,4,1,19,31
400489105,Boston Celtics,Jared Sullinger,25,4-9,4-5,0-0,1,3,4,3,1,1,2,4,17,12
400489105,Boston Celtics,Avery Bradley,35,9-11,3-4,0-0,1,2,3,3,2,0,1,2,20,21
400489105,Boston Celtics,Jordan Crawford,33,4-14,1-6,2-2,2,9,11,10,1,0,2,4,24,11
400489105,Boston Celtics,Kris Humphries,18,4-6,0-0,1-1,0,4,4,1,0,1,2,2,-6,9
400489105,Boston Celtics,Gerald Wallace,15,0-2,0-1,1-2,0,1,1,3,1,1,3,0,2,1
400489105,Boston Celtics,Vitor Faverani,22,2-7,0-2,2-4,2,7,9,0,1,2,1,5,1,6
400489105,Boston Celtics,Phil Pressey,15,0-0,0-0,0-2,0,1,1,0,1,0,0,1,-8,0
400489105,Boston Celtics,MarShon Brooks,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-3,0
400489105,Boston Celtics,Keith Bogans,7,0-0,0-0,0-0,0,1,1,0,0,0,1,1,-4,0
400489105,Boston Celtics,Kelly Olynyk,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489105,Boston Celtics,Courtney Lee,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489120,Boston Celtics,Brandon Bass,26,3-7,0-0,0-0,1,6,7,0,1,1,0,0,5,6
400489120,Boston Celtics,Jeff Green,41,7-15,2-6,2-2,1,2,3,6,0,0,2,1,4,18
400489120,Boston Celtics,Jared Sullinger,33,10-18,1-5,0-1,2,12,14,0,0,0,3,5,9,21
400489120,Boston Celtics,Avery Bradley,35,4-15,0-2,1-2,0,3,3,1,0,0,0,6,-1,9
400489120,Boston Celtics,Jordan Crawford,34,6-15,1-4,5-6,1,2,3,5,1,0,1,4,-6,18
400489120,Boston Celtics,Kris Humphries,13,1-4,0-0,0-0,2,2,4,0,0,1,2,2,-20,2
400489120,Boston Celtics,Gerald Wallace,25,0-0,0-0,0-0,1,3,4,4,2,0,1,1,-4,0
400489120,Boston Celtics,Vitor Faverani,15,3-6,0-0,1-2,0,0,0,0,0,0,1,2,-16,7
400489120,Boston Celtics,Phil Pressey,8,0-1,0-1,0-0,1,0,1,1,3,0,0,0,-1,0
400489120,Boston Celtics,MarShon Brooks,4,1-2,0-0,2-2,1,1,2,0,0,0,0,0,5,4
400489120,Boston Celtics,Keith Bogans,6,0-1,0-1,0-0,0,0,0,0,0,0,0,0,-10,0
400489120,Boston Celtics,Kelly Olynyk,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489120,Boston Celtics,Courtney Lee,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489120,Milwaukee Bucks,Khris Middleton,18,2-6,0-1,2-2,0,1,1,2,0,0,1,1,-7,6
400489120,Milwaukee Bucks,Ekpe Udoh,39,4-9,0-0,1-4,4,6,10,1,0,2,1,2,7,9
400489120,Milwaukee Bucks,John Henson,34,6-13,0-0,1-2,2,11,13,3,0,3,2,2,2,13
400489120,Milwaukee Bucks,Brandon Knight,31,7-14,3-3,3-4,1,8,9,8,1,1,3,2,4,20
400489120,Milwaukee Bucks,O.J. Mayo,31,9-14,2-4,2-2,1,2,3,3,1,0,2,2,3,22
400489120,Milwaukee Bucks,Zaza Pachulia,22,0-4,0-0,2-2,2,3,5,3,0,1,2,5,5,2
400489120,Milwaukee Bucks,Luke Ridnour,21,2-6,1-4,1-2,0,1,1,3,2,0,0,2,1,6
400489120,Milwaukee Bucks,Gary Neal,17,2-6,0-2,0-0,0,0,0,1,0,0,0,0,4,4
400489120,Milwaukee Bucks,Giannis Antetokounmpo,28,4-6,2-3,0-2,1,6,7,4,0,1,2,0,16,10
400489120,Milwaukee Bucks,Ersan Ilyasova,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489120,Milwaukee Bucks,Caron Butler,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489120,Milwaukee Bucks,Miroslav Raduljica,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489120,Milwaukee Bucks,Nate Wolters,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489135,Milwaukee Bucks,Khris Middleton,33,5-10,3-3,1-2,1,3,4,3,1,0,1,3,3,14
400489135,Milwaukee Bucks,Ekpe Udoh,28,4-7,0-0,0-0,0,1,1,1,0,3,2,2,-7,8
400489135,Milwaukee Bucks,John Henson,29,4-8,0-0,3-5,1,4,5,2,0,1,3,3,-10,11
400489135,Milwaukee Bucks,Brandon Knight,31,5-15,3-7,2-2,1,3,4,6,1,0,0,2,2,15
400489135,Milwaukee Bucks,O.J. Mayo,32,6-12,2-5,5-5,0,2,2,3,1,0,1,1,3,19
400489135,Milwaukee Bucks,Ersan Ilyasova,21,3-5,0-0,1-1,1,6,7,0,0,0,1,1,1,7
